D-loss	G-loss	AUC	AP
1.358750	0.713167	0.030142	0.000468
1.361159	0.711743	0.041620	0.000517
1.407513	0.710880	0.031267	0.000469
1.367824	0.709827	0.032413	0.000512
1.381411	0.708631	0.032871	0.000513
1.400492	0.707274	0.087656	0.000539
1.413387	0.706661	0.246240	0.000584
1.346861	0.705243	0.214036	0.000614
1.345620	0.706094	0.076574	0.000490
1.350842	0.705072	0.227472	0.000572
1.385418	0.704397	0.060409	0.000482
1.359239	0.703669	0.022997	0.000466
1.378308	0.703421	0.025747	0.000467
1.380242	0.703490	0.029705	0.000469
1.390408	0.702906	0.025268	0.000467
1.401436	0.702095	0.042557	0.000474
1.357311	0.701824	0.062805	0.000527
1.377834	0.701232	0.291693	0.000626
1.343322	0.700867	0.315044	0.000717
1.364921	0.700535	0.256051	0.000660
1.337846	0.700690	0.080636	0.000492
1.344357	0.700360	0.049306	0.000477
1.360856	0.700405	0.289380	0.000620
1.366212	0.700371	0.039433	0.000474
1.343014	0.700479	0.023643	0.000467
1.351411	0.700450	0.011707	0.000461
1.380026	0.699880	0.010145	0.000461
1.365112	0.699831	0.084698	0.000493
1.342914	0.699719	0.039787	0.000473
1.306371	0.699027	0.069450	0.000486
1.322481	0.699007	0.038808	0.000473
1.368095	0.698608	0.048556	0.000477
1.377520	0.698877	0.008249	0.000460
1.356644	0.699104	0.432467	0.000792
1.396078	0.701890	0.117964	0.000506
1.325430	0.700315	0.017914	0.000464
1.321962	0.698957	0.214452	0.000566
1.363942	0.698379	0.237804	0.000576
1.344097	0.698074	0.251156	0.000589
1.369215	0.698231	0.442486	0.000803
1.314656	0.697384	0.461005	0.000829
1.336769	0.697297	0.485377	0.000864
1.319574	0.697527	0.071637	0.000473
1.318020	0.703065	0.459255	0.000826
1.398793	0.703151	0.025330	0.000463
1.315055	0.699426	0.057076	0.000482
1.371394	0.697673	0.551077	0.001028
1.377588	0.699376	0.064659	0.000472
1.355289	0.701557	0.240741	0.000578
1.342574	0.697411	0.015394	0.000503
1.386612	0.697382	0.467900	0.000827
1.367053	0.697558	0.250823	0.000637
1.326706	0.697511	0.628171	0.001291
1.321035	0.696810	0.483335	0.000860
1.302658	0.697159	0.442955	0.000791
1.344126	0.696406	0.257759	0.000579
1.305238	0.696527	0.446257	0.000797
1.342429	0.696454	0.038870	0.000466
1.269727	1.039444	0.877599	0.011655
1.251799	0.963991	0.849078	0.011076
1.232533	0.885348	0.841387	0.010812
1.269598	0.844653	0.835170	0.007971
1.266505	0.810450	0.829761	0.007981
1.299986	0.784307	0.823180	0.006907
1.299672	0.777448	0.819143	0.005830
1.333117	0.763727	0.803238	0.004042
1.358038	0.751377	0.777805	0.002778
1.356029	0.743387	0.778673	0.002818
1.325258	0.737336	0.801845	0.003857
1.333397	0.730583	0.788543	0.003148
1.336402	0.727049	0.784082	0.003174
1.337534	0.725794	0.749768	0.002104
1.343087	0.722442	0.744015	0.002043
1.302989	0.720216	0.724739	0.001805
1.344609	0.717022	0.699931	0.001600
1.336833	0.717359	0.657361	0.001389
1.348609	0.713680	0.465262	0.000858
1.342458	0.713394	0.474729	0.000878
1.339224	0.711990	0.592608	0.001196
1.370956	0.709815	0.683198	0.001500
1.332020	0.709748	0.688042	0.001526
1.312983	0.708811	0.719975	0.001769
1.306686	0.709082	0.345101	0.000735
1.336143	0.707812	0.612773	0.001243
1.346967	0.705889	0.369908	0.000770
1.359575	0.705558	0.191696	0.000599
1.348971	0.706050	0.647108	0.001380
1.351915	0.705369	0.646966	0.001417
1.331362	0.704442	0.507670	0.000950
1.309451	0.703919	0.662690	0.001460
1.329520	0.703107	0.727201	0.001796
1.337518	0.702584	0.289532	0.000659
1.299714	0.703684	0.584736	0.001301
1.343910	0.702312	0.620019	0.001377
1.339962	0.701680	0.523011	0.001103
1.309363	0.701335	0.634068	0.001386
1.319779	0.701112	0.641658	0.001426
1.314887	0.701095	0.209156	0.000603
1.324161	0.701692	0.254047	0.000630
1.340188	0.700553	0.692846	0.001712
1.340292	0.702642	0.208571	0.000597
1.285834	0.704548	0.583182	0.001304
1.313533	0.699949	0.474850	0.000947
1.339729	0.700108	0.371160	0.000762
1.333846	0.699806	0.715353	0.002222
1.321946	0.699683	0.192524	0.000612
1.263283	0.703411	0.678879	0.001928
1.336082	0.699911	0.199124	0.000593
1.332036	0.699672	0.768237	0.002603
1.335923	0.700200	0.577349	0.001167
1.291124	0.699767	0.768055	0.002497
1.297450	0.698929	0.736930	0.001995
1.270040	0.698409	0.200618	0.000588
1.293451	0.700992	0.745993	0.002209
1.375681	0.701690	0.172238	0.000571
1.274405	0.699448	0.763372	0.002535
1.303344	0.699160	0.615437	0.001318
1.298574	0.699446	0.721671	0.002441
1.309746	0.698361	0.442453	0.000883
1.314167	0.698704	0.774070	0.003596
1.340424	0.699978	0.119636	0.000544
1.291807	0.702847	0.781680	0.004811
1.335693	0.702157	0.098967	0.000535
1.259499	0.704733	0.794538	0.007038
1.357980	0.706191	0.247931	0.000632
1.272662	0.704355	0.785717	0.004673
1.284141	0.697646	0.228251	0.000616
1.394130	0.850973	0.199210	0.025068
1.289863	0.751251	0.435734	0.088279
1.215475	0.676402	0.643919	0.095619
1.115300	0.644024	0.771730	0.099639
1.059224	0.598893	0.807880	0.123922
0.955522	0.573339	0.820845	0.137577
0.881854	0.554157	0.823407	0.149782
0.845817	0.545190	0.820562	0.156075
0.775228	0.528597	0.815267	0.156141
0.759838	0.527948	0.811967	0.158630
0.676555	0.510047	0.804064	0.155318
0.636687	0.498128	0.807588	0.155580
0.587474	0.484803	0.804461	0.152867
0.583150	0.476013	0.807624	0.151950
0.568517	0.467454	0.808725	0.150779
0.506677	0.459720	0.808556	0.149865
0.482451	0.450703	0.807502	0.147809
0.490095	0.448834	0.807766	0.147719
0.447113	0.440981	0.805372	0.145804
0.445528	0.435660	0.801656	0.141356
0.424188	0.431599	0.797926	0.138039
0.398869	0.422933	0.790916	0.133734
0.414094	0.421688	0.786531	0.126524
0.391154	0.412494	0.780492	0.123202
0.391185	0.408074	0.776040	0.120243
0.382852	0.405147	0.764370	0.102996
0.373438	0.400910	0.755034	0.096348
0.349122	0.399028	0.754289	0.096280
0.353889	0.393701	0.747698	0.092847
0.337126	0.393910	0.740695	0.089271
0.322916	0.390352	0.733683	0.085673
0.351540	0.390527	0.717513	0.081201
0.286124	0.392238	0.733551	0.085123
0.320434	0.383741	0.725070	0.083036
0.312375	0.381635	0.700823	0.075370
0.293293	0.379886	0.686127	0.070774
0.337879	0.378008	0.647832	0.068556
0.280106	0.375681	0.668795	0.068186
0.323867	0.373810	0.631836	0.067433
0.280411	0.372752	0.651423	0.069024
0.337258	0.370252	0.599489	0.066460
0.269784	0.372002	0.641959	0.069529
0.310945	0.372896	0.629434	0.071960
0.245043	0.380183	0.680428	0.070996
0.249027	0.367223	0.694858	0.073582
0.349434	0.374980	0.431254	0.044907
0.237288	0.389330	0.499645	0.060224
0.236191	0.376627	0.667124	0.070656
0.300711	0.366786	0.653734	0.069746
0.243777	0.363315	0.641730	0.071576
0.226979	0.365871	0.644597	0.071466
0.280670	0.361528	0.560355	0.067626
0.241661	0.361568	0.588225	0.068539
0.284873	0.359658	0.525666	0.067689
0.242433	0.360223	0.621401	0.074091
0.292308	0.355624	0.513532	0.068754
0.262525	0.355877	0.513051	0.068262
0.280409	0.352923	0.494672	0.062051
0.263802	0.352470	0.592500	0.073664
0.279516	0.353634	0.528971	0.070885
0.240424	0.358210	0.642737	0.078755
0.333926	0.365919	0.373164	0.041394
0.231243	0.397125	0.627689	0.078382
0.186991	0.377639	0.739209	0.091098
0.259921	0.356324	0.677856	0.080166
0.210292	0.354261	0.609152	0.075530
0.232546	0.351923	0.512382	0.070331
0.291414	0.352472	0.389708	0.042319
0.254739	0.352795	0.537437	0.072372
0.299666	0.350738	0.479078	0.061163
0.228932	0.355229	0.621115	0.079785
0.285248	0.347532	0.516215	0.075509
0.251731	0.348367	0.524376	0.077757
0.275880	0.345758	0.513989	0.075829
0.280338	0.346955	0.456686	0.052545
1.407439	0.972841	0.827198	0.002516
1.311692	0.836498	0.839613	0.002734
1.210684	0.746689	0.844468	0.003150
1.144816	0.682729	0.853495	0.003477
1.072247	0.644826	0.893861	0.006662
1.006857	0.608423	0.908548	0.008717
0.920927	0.585576	0.915407	0.012090
0.893374	0.566003	0.913754	0.009180
0.881454	0.565095	0.914477	0.009434
0.827150	0.542050	0.914911	0.013252
0.755156	0.522904	0.915014	0.025749
0.705163	0.513971	0.913878	0.025654
0.668535	0.507444	0.912287	0.028512
0.652996	0.495475	0.905511	0.027856
0.633773	0.484916	0.899108	0.025314
0.608007	0.473755	0.891092	0.026272
0.615690	0.479340	0.882065	0.026112
0.548034	0.459962	0.878057	0.026067
0.527249	0.454030	0.871963	0.025988
0.531528	0.452107	0.860849	0.024129
0.511782	0.440739	0.849612	0.022789
0.495120	0.439422	0.824058	0.021477
0.465065	0.430089	0.813647	0.021100
0.440832	0.426103	0.805776	0.020888
0.472424	0.429760	0.772414	0.020346
0.404132	0.417949	0.767724	0.020314
0.416315	0.412260	0.733371	0.020012
0.419369	0.410418	0.684598	0.019677
0.380419	0.405125	0.658445	0.019620
0.365903	0.402401	0.644026	0.016197
0.371525	0.399120	0.628822	0.011527
0.356252	0.394996	0.622728	0.011506
0.341089	0.392082	0.608887	0.011352
0.347035	0.391253	0.537081	0.010137
0.322762	0.385924	0.506135	0.009142
0.332255	0.383032	0.419476	0.008552
0.335347	0.381384	0.394439	0.004867
0.298594	0.380329	0.394088	0.005701
0.332416	0.375532	0.352215	0.001776
0.310558	0.373951	0.344117	0.001486
0.300311	0.370448	0.351161	0.001853
0.345589	0.371301	0.290262	0.001063
0.288612	0.369308	0.355210	0.002872
0.303350	0.366537	0.364692	0.002883
0.312596	0.364749	0.289105	0.000999
0.282399	0.364567	0.347587	0.001710
0.312577	0.362088	0.306747	0.001185
0.306565	0.359666	0.278033	0.000796
0.318850	0.358474	0.264109	0.000765
0.284705	0.357787	0.354962	0.002959
0.288602	0.357797	0.355892	0.003301
0.318163	0.357787	0.221575	0.000670
0.253018	0.364107	0.355706	0.002973
0.308051	0.355804	0.274913	0.000841
0.267095	0.354865	0.300715	0.001356
0.324429	0.356566	0.169641	0.000576
0.256874	0.359356	0.360085	0.005002
0.273584	0.351634	0.385473	0.007888
0.331535	0.357516	0.088932	0.000519
0.248458	0.375934	0.300343	0.001454
0.209330	0.365404	0.578561	0.011386
0.354245	0.374347	0.186829	0.000593
0.205012	0.387914	0.228537	0.000703
0.185193	0.400494	0.388655	0.008221
0.182457	0.378119	0.613824	0.011367
0.213395	0.357922	0.617398	0.010875
0.332474	0.361854	0.189659	0.000601
0.212769	0.363304	0.154582	0.000566
0.221000	0.366554	0.303442	0.001539
0.260215	0.348823	0.352483	0.002936
0.310833	0.351410	0.155450	0.000524
0.238218	0.354196	0.234589	0.000762
0.261306	0.347510	0.308028	0.001935
0.309883	0.349131	0.158238	0.000569
0.236707	0.355257	0.289993	0.001081
1.348849	0.884203	0.923092	0.021635
1.263388	0.770918	0.897058	0.042540
1.149236	0.681728	0.885822	0.041514
1.689088	3.807036	0.362603	0.140523
1.646230	2.964295	0.363167	0.140800
1.551112	2.733406	0.361967	0.140401
1.496116	2.179560	0.360209	0.140081
1.458030	1.534873	0.357701	0.139661
1.445831	1.347940	0.361945	0.140759
1.433192	1.230284	0.493185	0.175517
1.404449	1.140833	0.562592	0.212674
1.440268	1.171094	0.551119	0.203700
1.388563	1.113105	0.558228	0.203577
1.403638	0.978141	0.558850	0.201541
1.396107	0.943263	0.556025	0.197465
1.369853	0.923267	0.563109	0.202485
1.396170	0.891705	0.581726	0.208541
1.399622	0.927233	0.590017	0.213787
1.370331	0.865020	0.560589	0.197298
1.392555	0.845265	0.556091	0.196594
1.371493	0.863311	0.531502	0.183859
1.390919	0.825705	0.510788	0.177636
1.376737	0.837222	0.415190	0.151332
1.384665	0.800279	0.389969	0.147915
1.379004	0.823221	0.367598	0.144308
1.380869	0.785877	0.329573	0.136225
1.358007	0.780823	0.310452	0.132649
1.382298	0.801116	0.313546	0.134774
1.350204	0.771246	0.322016	0.133866
1.374343	0.766617	0.384279	0.144776
1.367193	0.763568	0.413740	0.150748
1.376406	0.760223	0.446755	0.159727
1.382206	0.771650	0.524766	0.188952
1.360855	0.752976	0.469441	0.164531
1.359336	0.764010	0.457350	0.161070
1.378739	0.746944	0.470747	0.165499
1.361304	0.760033	0.459551	0.161574
1.339558	0.740755	0.461621	0.162760
1.344701	0.739479	0.580666	0.250698
1.345636	0.738831	0.460094	0.167616
1.331154	0.746185	0.554470	0.230980
1.350553	0.733670	0.492189	0.171548
1.338141	0.731243	0.449266	0.158684
1.351063	0.736153	0.472941	0.165249
1.344020	0.741726	0.567055	0.204110
1.337793	0.727690	0.461196	0.161219
1.343330	0.732024	0.493972	0.170134
1.319734	0.734101	0.513323	0.178686
1.327741	0.724509	0.527608	0.191179
1.468854	3.128507	0.353969	0.139193
1.383052	2.890198	0.325180	0.134389
1.390582	1.874309	0.462367	0.210184
1.354734	1.628721	0.550563	0.204824
1.347604	1.534312	0.563590	0.209786
1.350364	1.224659	0.564433	0.211216
1.335327	1.125794	0.564230	0.211260
1.335628	1.060745	0.561541	0.211506
1.320853	1.091990	0.559501	0.210691
1.351431	0.959681	0.545485	0.204695
1.352090	0.921859	0.519783	0.192736
1.348197	0.967001	0.531534	0.204541
1.344108	0.928881	0.562629	0.214760
1.351848	0.865768	0.578282	0.225972
1.354524	0.836010	0.588078	0.238056
1.361114	0.828683	0.596979	0.266190
1.347339	0.849886	0.638061	0.293382
1.367260	0.805094	0.642148	0.285924
1.356029	0.798993	0.633096	0.282183
1.352675	0.790179	0.590647	0.245872
1.346315	0.809713	0.560005	0.222031
1.342099	0.781278	0.481495	0.176838
1.364816	0.796301	0.522818	0.201028
1.342584	0.769001	0.255654	0.125476
1.350166	0.788156	0.513883	0.201821
1.348060	0.765375	0.540481	0.207235
1.356488	0.756293	0.559928	0.212082
1.345779	0.771839	0.533292	0.194277
1.334157	0.753042	0.589062	0.228710
1.341373	0.753011	0.528170	0.188607
1.328203	0.750896	0.586054	0.220985
1.332865	0.745998	0.585399	0.221687
1.347971	0.755091	0.572673	0.209974
1.317344	0.741461	0.557956	0.202891
1.334221	0.752776	0.578786	0.219374
1.341006	0.739661	0.501033	0.198459
1.327851	0.741787	0.568143	0.212319
1.319506	0.732180	0.559990	0.207198
1.301758	0.741732	0.563494	0.209714
1.295230	0.730014	0.563675	0.210192
1.312406	0.727842	0.559443	0.209660
1.314850	0.737471	0.565797	0.212862
1.308364	0.726023	0.559015	0.228975
1.303914	0.730507	0.574165	0.218626
1.348182	0.743844	0.423011	0.154565
1.304352	0.758544	0.580195	0.222732
1.334310	0.736504	0.620014	0.302588
1.291597	0.733363	0.587514	0.226781
1.294164	0.719443	0.595812	0.232778
1.304839	0.725885	0.623098	0.257646
1.289082	0.725988	0.591707	0.229479
1.313892	0.720977	0.672634	0.317123
1.313370	0.726475	0.588819	0.227299
1.328003	0.724991	0.469642	0.172143
1.293187	0.729990	0.582301	0.222797
1.337845	0.725671	0.427156	0.154865
1.317200	0.745391	0.581884	0.222742
1.345632	0.735242	0.444466	0.161463
1.287966	0.735792	0.586017	0.224407
1.290215	0.713237	0.599341	0.233403
1.288633	0.715905	0.610604	0.239273
1.302265	0.716067	0.603580	0.239292
1.337473	0.716715	0.624394	0.254211
1.307446	0.720880	0.596162	0.231985
1.318177	0.713685	0.607480	0.235388
1.308903	0.716334	0.601203	0.235064
1.308312	0.709920	0.613456	0.244666
1.300346	0.714635	0.597957	0.232455
1.328818	0.716626	0.455437	0.163360
1.319320	0.743156	0.588092	0.226568
1.390393	0.746336	0.474794	0.170963
1.309920	0.740186	0.596281	0.231250
1.313226	0.712808	0.609207	0.243845
1.295550	0.708547	0.629107	0.264182
1.309036	0.712469	0.607202	0.241811
1.413841	4.087478	0.354437	0.094950
1.348287	3.277004	0.454056	0.118162
1.305549	3.088357	0.653944	0.199935
1.303383	2.049164	0.656495	0.201907
1.294341	2.028870	0.655123	0.198515
1.304804	1.498998	0.648890	0.193478
1.289157	1.542436	0.644654	0.192229
1.521463	1.040676	0.484927	0.228872
1.493495	0.932667	0.620249	0.320351
1.453372	0.865086	0.676704	0.335590
1.417710	0.815839	0.668776	0.296585
1.394551	0.786696	0.661295	0.292173
1.376455	0.765583	0.655177	0.288655
1.361241	0.750882	0.648164	0.284175
1.355988	0.742000	0.644565	0.276401
1.352701	0.734034	0.644161	0.274904
1.358776	0.727989	0.591608	0.251873
1.368755	0.724384	0.396977	0.156367
1.378977	0.721280	0.286886	0.129677
1.390213	0.718505	0.248958	0.122970
1.393005	0.715452	0.239453	0.121706
1.392424	0.713964	0.240438	0.124241
1.392465	0.712406	0.236952	0.125834
1.394305	0.710716	0.242436	0.124611
1.389189	0.709711	0.246609	0.123134
1.388196	0.708610	0.249348	0.124059
1.383697	0.707677	0.260885	0.124728
1.377452	0.706859	0.255787	0.123878
1.379861	0.706077	0.262631	0.124739
1.373169	0.705737	0.257081	0.124153
1.377826	0.704861	0.251697	0.123402
1.375390	0.704538	0.248982	0.122771
1.368515	0.703860	0.239602	0.121951
1.366533	0.703355	0.240985	0.126025
1.364701	0.702990	0.232838	0.122567
1.349887	0.702898	0.310876	0.140894
1.367922	0.703403	0.263815	0.124002
1.333435	0.707268	0.491714	0.193543
1.393296	0.711362	0.264058	0.123983
1.329763	0.708440	0.404501	0.161205
1.346536	0.701243	0.380883	0.156777
1.347966	0.700883	0.239749	0.122487
1.342354	0.701745	0.429591	0.172740
1.353503	0.700856	0.291643	0.135701
0.582655	1.041998	0.570977	0.243302
0.529052	0.943513	0.636830	0.278778
0.480885	0.890433	0.639950	0.281025
0.443052	0.858434	0.640607	0.281466
0.408725	0.843924	0.641688	0.282291
0.381771	0.837848	0.643152	0.283150
0.358630	0.834693	0.644206	0.283746
0.336225	0.834978	0.644720	0.283880
0.318522	0.834199	0.644973	0.283822
0.300185	0.832917	0.644473	0.283034
0.285162	0.832578	0.643533	0.282008
0.269056	0.829548	0.640898	0.279901
0.255497	0.825209	0.637960	0.277808
0.240779	0.822079	0.635811	0.275876
0.232688	0.817333	0.633160	0.273705
0.220301	0.809980	0.631474	0.272241
0.215587	0.802886	0.630695	0.271586
0.207322	0.797621	0.629794	0.270756
0.210717	0.791888	0.629361	0.270235
0.194532	0.787033	0.629194	0.270042
0.213481	0.782812	0.628050	0.269097
0.188227	0.779404	0.627947	0.268844
0.206546	0.770716	0.626921	0.266621
0.199018	0.764753	0.625325	0.263718
0.197675	0.760863	0.624868	0.263321
0.202316	0.757071	0.624189	0.262780
0.198113	0.753505	0.623761	0.262450
0.204408	0.750559	0.623115	0.261983
0.197889	0.747864	0.622585	0.261449
0.209346	0.745392	0.621217	0.260232
0.192675	0.746056	0.620817	0.259637
0.221686	0.748851	0.619262	0.258262
0.184260	0.754703	0.619426	0.258185
0.218663	0.743300	0.618102	0.257159
0.196874	0.736017	0.617552	0.256671
0.207227	0.732289	0.616772	0.256037
0.210488	0.730502	0.615786	0.255242
0.202691	0.729448	0.615529	0.255063
0.216762	0.729589	0.614403	0.254289
0.201078	0.728911	0.614555	0.254395
0.219035	0.729019	0.613272	0.253252
0.196217	0.729859	0.613697	0.253547
0.220979	0.730489	0.612101	0.252311
0.193023	0.731508	0.613048	0.252960
0.218380	0.728253	0.611521	0.251895
0.194346	0.726773	0.611915	0.252104
0.214471	0.723848	0.610946	0.251385
0.197990	0.721379	0.611243	0.251549
0.212093	0.720147	0.604104	0.245511
0.200890	0.718249	0.604188	0.245642
0.210946	0.718201	0.603415	0.244935
0.200499	0.717359	0.603498	0.244992
0.210554	0.717359	0.602754	0.244230
0.197830	0.717595	0.603189	0.244682
0.215440	0.720625	0.601669	0.243384
0.187737	0.728220	0.603529	0.244785
0.222929	0.738200	0.601404	0.243126
0.173830	0.749866	0.603589	0.244734
0.204254	0.722824	0.602101	0.243508
0.178926	0.721776	0.601894	0.243374
0.203014	0.717118	0.599952	0.241748
0.191131	0.715961	0.600580	0.242194
0.203137	0.715104	0.599396	0.241180
0.190573	0.713446	0.599407	0.241100
0.199293	0.711896	0.597781	0.239738
0.195389	0.710519	0.597615	0.239585
0.199471	0.710338	0.597293	0.239330
0.196829	0.709827	0.596748	0.238889
0.196550	0.709297	0.596613	0.238725
0.196967	0.709120	0.596243	0.238323
0.195425	0.708612	0.596119	0.238216
0.197124	0.708652	0.595211	0.237401
0.191737	0.708953	0.596253	0.238227
0.203148	0.712397	0.593698	0.236137
0.180234	0.726156	0.598915	0.240447
0.673160	1.149273	0.533470	0.223030
0.590276	1.041501	0.611724	0.258579
0.523235	0.976706	0.630102	0.272851
0.464084	0.935587	0.636628	0.277503
0.411983	0.895470	0.639705	0.279638
0.367091	0.861169	0.641262	0.280615
0.330782	0.830630	0.639755	0.280026
0.302477	0.804770	0.640534	0.279726
0.277608	0.776366	0.640044	0.279230
0.257467	0.754805	0.639830	0.278754
1.073239	1.111826	0.618618	0.347855
0.944093	0.957833	0.648911	0.287812
0.825291	0.859380	0.635607	0.270506
0.717180	0.797654	0.632814	0.269434
0.625858	0.759363	0.633010	0.270005
0.546780	0.732000	0.633982	0.270911
0.480431	0.718193	0.633515	0.271014
0.422522	0.707188	0.632981	0.270959
0.376222	0.698621	0.632460	0.270753
0.339027	0.690787	0.633108	0.271338
0.307368	0.679511	0.633428	0.271837
0.282530	0.677547	0.633919	0.272234
0.262004	0.672552	0.634417	0.272532
0.244914	0.668773	0.634489	0.272599
0.231453	0.664326	0.634534	0.272625
0.219015	0.656764	0.634781	0.272866
0.208667	0.654487	0.634945	0.273004
0.202079	0.650520	0.635302	0.273318
0.192713	0.645339	0.635638	0.273591
0.186180	0.637501	0.635758	0.273679
0.178459	0.634744	0.635837	0.273666
0.176987	0.628205	0.636028	0.273743
